;;;;;;;;;;;;;;;;;;;;;;;;;;Nacelle NC10...
366;1,493407;20;1,493407;6,038;1,493081;20;1,493081;11,669;1,495245;20;1,495245;16,316;1,493475;20;1,493475;20,804;1,496168;20;1,496168;22,362;1,493202;20;1,493202;20,022
367;1,497508;20;1,497508;6,053;1,497277;20;1,497277;11,678;1,499284;20;1,499284;16,31;1,497646;20;1,497646;20,774;1,50071;20;1,50071;22,352;1,497293;20;1,497293;20,007
368;1,501547;20;1,501547;6,065;1,501333;20;1,501333;11,698;1,503393;20;1,503393;16,315;1,501667;20;1,501667;20,752;1,504376;20;1,504376;22,34;1,501367;20;1,501367;19,995
369;1,505632;20;1,505632;6,071;1,505414;20;1,505414;11,723;1,507469;20;1,507469;16,331;1,505709;20;1,505709;20,742;1,508714;20;1,508714;22,33;1,505473;20;1,505473;19,988
370;1,509732;20;1,509732;6,072;1,509541;20;1,509541;11,75;1,511576;20;1,511576;16,355;1,509812;20;1,509812;20,746;1,512558;20;1,512558;22,322;1,509553;20;1,509553;19,986
371;1,513849;20;1,513849;6,069;1,51362;20;1,51362;11,778;1,515649;20;1,515649;16,383;1,513892;20;1,513892;20,765;1,516679;20;1,516679;22,317;1,513653;20;1,513653;19,992
372;1,517916;20;1,517916;6,061;1,517746;20;1,517746;11,802;1,519762;20;1,519762;16,411;1,517995;20;1,517995;20,794;1,520775;20;1,520775;22,315;1,517774;20;1,517774;20,003
373;1,522017;20;1,522017;6,05;1,521766;20;1,521766;11,818;1,523858;20;1,523858;16,436;1,522099;20;1,522099;20,831;1,524916;20;1,524916;22,316;1,521871;20;1,521871;20,017
374;1,526124;20;1,526124;6,036;1,525843;20;1,525843;11,824;1,527973;20;1,527973;16,453;1,526175;20;1,526175;20,869;1,52897;20;1,52897;22,32;1,525949;20;1,525949;20,031
375;1,530305;20;1,530305;6,022;1,529945;20;1,529945;11,822;1,532049;20;1,532049;16,462;1,530276;20;1,530276;20,904;1,533077;20;1,533077;22,327;1,530063;20;1,530063;20,045
376;1,534391;20;1,534391;6,01;1,534049;20;1,534049;11,809;1,536122;20;1,536122;16,462;1,534396;20;1,534396;20,93;1,537145;20;1,537145;22,334;1,534139;20;1,534139;20,057
377;1,538493;20;1,538493;5,999;1,538129;20;1,538129;11,789;1,540226;20;1,540226;16,454;1,538536;20;1,538536;20,943;1,541221;20;1,541221;22,342;1,538244;20;1,538244;20,063
378;1,542572;20;1,542572;5,993;1,542212;20;1,542212;11,764;1,544333;20;1,544333;16,437;1,542645;20;1,542645;20,942;1,545323;20;1,545323;22,35;1,542345;20;1,542345;20,066
379;1,546668;20;1,546668;5,99;1,546315;20;1,546315;11,737;1,548415;20;1,548415;16,414;1,546752;20;1,546752;20,927;1,549421;20;1,549421;22,357;1,546454;20;1,546454;20,062
380;1,550683;20;1,550683;5,993;1,550435;20;1,550435;11,711;1,552556;20;1,552556;16,39;1,550823;20;1,550823;20,901;1,553503;20;1,553503;22,362;1,550532;20;1,550532;20,055
381;1,554841;20;1,554841;6;1,554622;20;1,554622;11,69;1,556719;20;1,556719;16,367;1,554887;20;1,554887;20,867;1,557656;20;1,557656;22,364;1,554631;20;1,554631;20,045
382;1,558895;20;1,558895;6,011;1,55867;20;1,55867;11,676;1,560728;20;1,560728;16,346;1,558961;20;1,558961;20,83;1,561698;20;1,561698;22,363;1,558735;20;1,558735;20,034
383;1,56297;20;1,56297;6,024;1,562715;20;1,562715;11,672;1,564797;20;1,564797;16,331;1,563037;20;1,563037;20,796;1,56583;20;1,56583;22,359;1,562811;20;1,562811;20,022
384;1,567073;20;1,567073;6,037;1,566791;20;1,566791;11,678;1,568956;20;1,568956;16,325;1,567143;20;1,567143;20,768;1,56988;20;1,56988;22,353;1,566914;20;1,566914;20,011
385;1,571234;20;1,571234;6,05;1,570892;20;1,570892;11,692;1,57299;20;1,57299;16,326;1,571245;20;1,571245;20,751;1,574012;20;1,574012;22,345;1,571022;20;1,571022;20,003
386;1,575264;20;1,575264;6,061;1,574999;20;1,574999;11,713;1,577092;20;1,577092;16,335;1,575349;20;1,575349;20,746;1,578088;20;1,578088;22,337;1,575106;20;1,575106;19,997
387;1,579433;20;1,579433;6,067;1,579081;20;1,579081;11,737;1,581191;20;1,581191;16,35;1,579449;20;1,579449;20,754;1,582168;20;1,582168;22,327;1,579221;20;1,579221;19,995
388;1,583537;20;1,583537;6,069;1,583209;20;1,583209;11,762;1,585271;20;1,585271;16,371;1,583565;20;1,583565;20,771;1,586289;20;1,586289;22,32;1,583289;20;1,583289;19,997
389;1,587622;20;1,587622;6,064;1,587276;20;1,587276;11,784;1,589396;20;1,589396;16,392;1,587644;20;1,587644;20,796;1,590357;20;1,590357;22,314;1,587472;20;1,587472;20,002
390;1,591659;20;1,591659;6,056;1,591368;20;1,591368;11,8;1,593492;20;1,593492;16,413;1,591722;20;1,591722;20,825;1,592393;20;1,592393;22,312;1,591501;20;1,591501;20,009
391;1,595756;20;1,595756;6,044;1,595469;20;1,595469;11,81;1,597572;20;1,597572;16,432;1,595828;20;1,595828;20,854;1,598562;20;1,598562;22,313;1,595607;20;1,595607;20,019
392;1,599833;20;1,599833;6,03;1,599577;20;1,599577;11,812;1,601675;20;1,601675;16,445;1,599932;20;1,599932;20,881;1,6006;20;1,6006;22,319;1,59965;20;1,59965;20,029
393;1,60394;20;1,60394;6,017;1,603654;20;1,603654;11,805;1,605767;20;1,605767;16,451;1,604036;20;1,604036;20,901;1,603564;20;1,603564;22,327;1,603772;20;1,603772;20,04
394;1,608043;20;1,608043;6,005;1,60776;20;1,60776;11,79;1,609857;20;1,609857;16,446;1,608139;20;1,608139;20,913;1,606757;20;1,606757;22,336;1,607884;20;1,607884;20,05
395;1,612104;20;1,612104;5,996;1,611878;20;1,611878;11,77;1,613964;20;1,613964;16,434;1,612237;20;1,612237;20,916;1,610836;20;1,610836;22,345;1,612023;20;1,612023;20,056
396;1,616207;20;1,616207;5,991;1,616018;20;1,616018;11,747;1,618041;20;1,618041;16,416;1,616334;20;1,616334;20,908;1,614938;20;1,614938;22,353;1,616078;20;1,616078;20,058
397;1,620306;20;1,620306;5,992;1,620115;20;1,620115;11,724;1,622122;20;1,622122;16,395;1,620437;20;1,620437;20,891;1,619087;20;1,619087;22,359;1,620152;20;1,620152;20,056
398;1,624411;20;1,624411;5,998;1,62421;20;1,62421;11,703;1,626223;20;1,626223;16,372;1,624569;20;1,624569;20,867;1,623184;20;1,623184;22,362;1,624257;20;1,624257;20,049
399;1,628514;20;1,628514;6,009;1,628242;20;1,628242;11,688;1,630331;20;1,630331;16,351;1,628637;20;1,628637;20,84;1,627231;20;1,627231;22,362;1,628335;20;1,628335;20,038
400;1,632593;20;1,632593;6,021;1,632319;20;1,632319;11,679;1,634407;20;1,634407;16,335;1,632725;20;1,632725;20,81;1,631324;20;1,631324;22,358;1,632441;20;1,632441;20,027
401;1,636696;20;1,636696;6,034;1,63645;20;1,63645;11,678;1,638512;20;1,638512;16,325;1,6368;20;1,6368;20,783;1,635403;20;1,635403;22,351;1,636546;20;1,636546;20,015
402;1,640805;20;1,640805;6,045;1,640527;20;1,640527;11,685;1,642593;20;1,642593;16,323;1,640909;20;1,640909;20,762;1,639506;20;1,639506;22,343;1,640646;20;1,640646;20,003
403;1,644906;20;1,644906;6,055;1,644634;20;1,644634;11,699;1,646708;20;1,646708;16,329;1,64499;20;1,64499;20,75;1,643639;20;1,643639;22,334;1,644735;20;1,644735;19,994
404;1,648982;20;1,648982;6,061;1,648711;20;1,648711;11,719;1,650882;20;1,650882;16,342;1,649087;20;1,649087;20,749;1,647701;20;1,647701;22,326;1,64884;20;1,64884;19,989
405;1,653086;20;1,653086;6,063;1,652874;20;1,652874;11,742;1,654901;20;1,654901;16,36;1,653192;20;1,653192;20,758;1,651803;20;1,651803;22,319;1,652931;20;1,652931;19,989
406;1,657284;20;1,657284;6,061;1,657002;20;1,657002;11,764;1,658988;20;1,658988;16,38;1,657287;20;1,657287;20,779;1,655901;20;1,655901;22,315;1,657044;20;1,657044;19,993
407;1,661316;20;1,661316;6,056;1,661086;20;1,661086;11,783;1,660996;20;1,660996;16,401;1,661374;20;1,661374;20,807;1,659982;20;1,659982;22,312;1,66111;20;1,66111;20,001
408;1,665398;20;1,665398;6,047;1,665167;20;1,665167;11,796;1,663986;20;1,663986;16,419;1,66548;20;1,66548;20,838;1,664101;20;1,664101;22,313;1,665215;20;1,665215;20,012
409;1,669498;20;1,669498;6,037;1,66927;20;1,66927;11,802;1,671274;20;1,671274;16,43;1,669558;20;1,669558;20,868;1,668163;20;1,668163;22,316;1,669303;20;1,669303;20,024
410;1,673602;20;1,673602;6,024;1,673353;20;1,673353;11,801;1,673295;20;1,673295;16,436;1,673666;20;1,673666;20,894;1,672268;20;1,672268;22,321;1,673404;20;1,673404;20,035
411;1,677681;20;1,677681;6,012;1,677397;20;1,677397;11,791;1,676273;20;1,676273;16,436;1,677784;20;1,677784;20,911;1,676348;20;1,676348;22,328;1,677477;20;1,677477;20,043
412;1,681784;20;1,681784;6,002;1,681495;20;1,681495;11,776;1,679454;20;1,679454;16,428;1,681862;20;1,681862;20,916;1,680465;20;1,680465;22,334;1,681569;20;1,681569;20,048
413;1,68588;20;1,68588;5,995;1,685576;20;1,685576;11,755;1,683554;20;1,683554;16,416;1,685967;20;1,685967;20,911;1,684563;20;1,684563;22,341;1,685678;20;1,685678;20,049
414;1,689973;20;1,689973;5,991;1,689652;20;1,689652;11,734;1,687647;20;1,687647;16,4;1,690071;20;1,690071;20,894;1,688638;20;1,688638;22,347;1,689757;20;1,689757;20,046
415;1,694045;20;1,694045;5,993;1,693756;20;1,693756;11,712;1,69175;20;1,69175;16,381;1,694147;20;1,694147;20,869;1,692744;20;1,692744;22,351;1,693859;20;1,693859;20,041
416;1,698203;20;1,698203;5,999;1,697865;20;1,697865;11,695;1,695828;20;1,695828;16,365;1,698253;20;1,698253;20,84;1,69685;20;1,69685;22,352;1,698019;20;1,698019;20,033
417;1,702284;20;1,702284;6,008;1,701963;20;1,701963;11,684;1,699961;20;1,699961;16,349;1,702356;20;1,702356;20,809;1,700928;20;1,700928;22,35;1,70205;20;1,70205;20,024
418;1,706345;20;1,706345;6,021;1,70615;20;1,70615;11,68;1,704022;20;1,704022;16,338;1,7065;20;1,7065;20,782;1,705031;20;1,705031;22,347;1,706131;20;1,706131;20,014
419;1,710443;20;1,710443;6,034;1,710286;20;1,710286;11,685;1,708129;20;1,708129;16,334;1,710631;20;1,710631;20,762;1,709135;20;1,709135;22,341;1,710312;20;1,710312;20,006
420;1,714563;20;1,714563;6,047;1,714299;20;1,714299;11,695;1,712211;20;1,712211;16,335;1,714722;20;1,714722;20,749;1,713219;20;1,713219;22,334;1,714389;20;1,714389;19,998
421;1,718644;20;1,718644;6,057;1,718344;20;1,718344;11,711;1,716301;20;1,716301;16,342;1,718791;20;1,718791;20,748;1,717319;20;1,717319;22,327;1,718448;20;1,718448;19,993
422;1,722747;20;1,722747;6,062;1,722447;20;1,722447;11,73;1,720406;20;1,720406;16,354;1,722834;20;1,722834;20,757;1,721421;20;1,721421;22,319;1,72047;20;1,72047;19,991
423;1,726824;20;1,726824;6,062;1,726524;20;1,726524;11,749;1,72451;20;1,72451;16,369;1,72691;20;1,72691;20,774;1,725534;20;1,725534;22,312;1,726626;20;1,726626;19,993
424;1,73095;20;1,73095;6,058;1,730628;20;1,730628;11,768;1,728587;20;1,728587;16,386;1,731012;20;1,731012;20,797;1,729633;20;1,729633;22,308;1,728644;20;1,728644;19,997
425;1,735038;20;1,735038;6,05;1,734737;20;1,734737;11,782;1,732731;20;1,732731;16,402;1,735089;20;1,735089;20,822;1,73369;20;1,73369;22,306;1,73162;20;1,73162;20,005
426;1,739136;20;1,739136;6,039;1,738812;20;1,738812;11,791;1,736796;20;1,736796;16,415;1,739191;20;1,739191;20,848;1,737793;20;1,737793;22,307;1,738914;20;1,738914;20,013
427;1,743216;20;1,743216;6,026;1,742917;20;1,742917;11,793;1,740894;20;1,740894;16,425;1,743298;20;1,743298;20,87;1,741918;20;1,741918;22,31;1,740931;20;1,740931;20,022
428;1,747328;20;1,747328;6,015;1,747082;20;1,747082;11,787;1,745052;20;1,745052;16,429;1,747402;20;1,747402;20,888;1,746017;20;1,746017;22,316;1,743908;20;1,743908;20,031
429;1,751437;20;1,751437;6,005;1,751177;20;1,751177;11,776;1,749093;20;1,749093;16,426;1,751496;20;1,751496;20,898;1,750094;20;1,750094;22,323;1,747072;20;1,747072;20,039
430;1,755527;20;1,755527;5,998;1,755288;20;1,755288;11,76;1,753158;20;1,753158;16,417;1,755692;20;1,755692;20,898;1,754197;20;1,754197;22,33;1,751175;20;1,751175;20,044
431;1,759617;20;1,759617;5,994;1,759379;20;1,759379;11,742;1,757291;20;1,757291;16,405;1,75975;20;1,75975;20,889;1,758329;20;1,758329;22,335;1,7553;20;1,7553;20,045
432;1,76371;20;1,76371;5,994;1,763466;20;1,763466;11,724;1,761352;20;1,761352;16,388;1,763854;20;1,763854;20,872;1,762378;20;1,762378;22,34;1,759357;20;1,759357;20,041
433;1,767815;20;1,767815;5,999;1,767557;20;1,767557;11,708;1,765452;20;1,765452;16,371;1,767946;20;1,767946;20,849;1,766484;20;1,766484;22,343;1,763465;20;1,763465;20,035
434;1,771912;20;1,771912;6,007;1,771572;20;1,771572;11,694;1,76956;20;1,76956;16,356;1,77197;20;1,77197;20,822;1,770647;20;1,770647;22,343;1,76762;20;1,76762;20,026
435;1,775991;20;1,775991;6,017;1,77568;20;1,77568;11,687;1,773655;20;1,773655;16,344;1,776067;20;1,776067;20,794;1,774746;20;1,774746;22,34;1,771647;20;1,771647;20,015
436;1,780093;20;1,780093;6,027;1,779781;20;1,779781;11,685;1,777755;20;1,777755;16,337;1,780175;20;1,780175;20,771;1,778852;20;1,778852;22,335;1,775749;20;1,775749;20,006
437;1,784227;20;1,784227;6,037;1,783858;20;1,783858;11,69;1,781852;20;1,781852;16,335;1,784262;20;1,784262;20,753;1,782921;20;1,782921;22,33;1,779852;20;1,779852;19,997
438;1,788285;20;1,788285;6,046;1,787989;20;1,787989;11,701;1,785962;20;1,785962;16,339;1,788351;20;1,788351;20,744;1,787031;20;1,787031;22,323;1,784013;20;1,784013;19,991
439;1,79239;20;1,79239;6,053;1,792076;20;1,792076;11,717;1,790043;20;1,790043;16,349;1,79245;20;1,79245;20,745;1,791112;20;1,791112;22,316;1,788045;20;1,788045;19,987
440;1,796525;20;1,796525;6,057;1,796202;20;1,796202;11,735;1,794147;20;1,794147;16,361;1,796557;20;1,796557;20,756;1,795216;20;1,795216;22,31;1,792148;20;1,792148;19,987
441;1,800632;20;1,800632;6,057;1,800336;20;1,800336;11,754;1,798225;20;1,798225;16,376;1,80062;20;1,80062;20,776;1,799321;20;1,799321;22,306;1,796226;20;1,796226;19,99
442;1,804738;20;1,804738;6,053;1,804413;20;1,804413;11,77;1,802332;20;1,802332;16,39;1,804719;20;1,804719;20,801;1,803403;20;1,803403;22,304;1,800337;20;1,800337;19,997
443;1,808844;20;1,808844;6,046;1,808505;20;1,808505;11,78;1,806422;20;1,806422;16,403;1,808822;20;1,808822;20,829;1,80743;20;1,80743;22,304;1,804437;20;1,804437;20,006
444;1,812859;20;1,812859;6,036;1,812549;20;1,812549;11,786;1,810509;20;1,810509;16,411;1,812927;20;1,812927;20,856;1,811525;20;1,811525;22,305;1,808517;20;1,808517;20,016
445;1,816957;20;1,816957;6,024;1,816628;20;1,816628;11,784;1,814613;20;1,814613;16,415;1,817036;20;1,817036;20,878;1,81563;20;1,81563;22,308;1,812621;20;1,812621;20,024
446;1,821067;20;1,821067;6,012;1,820733;20;1,820733;11,777;1,818716;20;1,818716;16,414;1,821113;20;1,821113;20,891;1,819718;20;1,819718;22,314;1,816721;20;1,816721;20,031
447;1,825139;20;1,825139;6,002;1,824812;20;1,824812;11,765;1,822794;20;1,822794;16,409;1,825187;20;1,825187;20,895;1,823797;20;1,823797;22,32;1,820799;20;1,820799;20,035
448;1,829257;20;1,829257;5,995;1,828915;20;1,828915;11,748;1,826953;20;1,826953;16,401;1,829353;20;1,829353;20,888;1,827898;20;1,827898;22,325;1,824903;20;1,824903;20,035
449;1,833331;20;1,833331;5,992;1,833019;20;1,833019;11,731;1,830985;20;1,830985;16,389;1,833407;20;1,833407;20,872;1,832003;20;1,832003;22,33;1,829085;20;1,829085;20,032
450;1,837435;20;1,837435;5,993;1,837097;20;1,837097;11,714;1,835103;20;1,835103;16,375;1,837566;20;1,837566;20,849;1,836091;20;1,836091;22,333;1,833187;20;1,833187;20,028
451;1,841555;20;1,841555;5,999;1,841273;20;1,841273;11,701;1,839261;20;1,839261;16,363;1,841598;20;1,841598;20,823;1,840184;20;1,840184;22,336;1,837282;20;1,837282;20,022
452;1,845695;20;1,845695;6,008;1,845351;20;1,845351;11,691;1,843276;20;1,843276;16,352;1,845675;20;1,845675;20,795;1,84429;20;1,84429;22,336;1,841306;20;1,841306;20,013
453;1,849799;20;1,849799;6,02;1,849454;20;1,849454;11,688;1,847382;20;1,847382;16,343;1,84978;20;1,84978;20,77;1,848392;20;1,848392;22,335;1,845391;20;1,845391;20,006
454;1,853879;20;1,853879;6,032;1,85353;20;1,85353;11,691;1,851502;20;1,851502;16,34;1,853883;20;1,853883;20,75;1,852472;20;1,852472;22,331;1,849491;20;1,849491;19,998
455;1,857994;20;1,857994;6,043;1,857663;20;1,857663;11,698;1,855587;20;1,855587;16,341;1,857982;20;1,857982;20,738;1,856651;20;1,856651;22,325;1,853573;20;1,853573;19,991
456;1,862016;20;1,862016;6,052;1,861742;20;1,861742;11,711;1,859667;20;1,859667;16,347;1,862067;20;1,862067;20,737;1,860665;20;1,860665;22,318;1,857694;20;1,857694;19,987
457;1,866095;20;1,866095;6,057;1,865757;20;1,865757;11,725;1,863771;20;1,863771;16,356;1,866238;20;1,866238;20,746;1,864765;20;1,864765;22,312;1,86176;20;1,86176;19,985
458;1,870226;20;1,870226;6,057;1,869858;20;1,869858;11,741;1,867852;20;1,867852;16,367;1,870309;20;1,870309;20,764;1,868871;20;1,868871;22,307;1,865852;20;1,865852;19,986
459;1,87431;20;1,87431;6,053;1,873928;20;1,873928;11,755;1,871954;20;1,871954;16,378;1,874413;20;1,874413;20,786;1,872948;20;1,872948;22,302;1,87001;20;1,87001;19,99
460;1,878417;20;1,878417;6,046;1,878044;20;1,878044;11,767;1,876037;20;1,876037;16,391;1,878457;20;1,878457;20,813;1,877053;20;1,877053;22,301;1,874041;20;1,874041;19,996
461;1,882492;20;1,882492;6,037;1,882201;20;1,882201;11,776;1,880142;20;1,880142;16,4;1,882559;20;1,882559;20,838;1,881156;20;1,881156;22,301;1,878231;20;1,878231;20,004
462;1,886598;20;1,886598;6,025;1,88623;20;1,88623;11,779;1,884248;20;1,884248;16,407;1,886643;20;1,886643;20,86;1,885297;20;1,885297;22,304;1,882333;20;1,882333;20,012
463;1,890738;20;1,890738;6,015;1,888255;20;1,888255;11,776;1,888325;20;1,888325;16,411;1,890746;20;1,890746;20,876;1,889345;20;1,889345;22,307;1,886397;20;1,886397;20,019
464;1,894842;20;1,894842;6,006;1,89123;20;1,89123;11,767;1,892428;20;1,892428;16,408;1,894851;20;1,894851;20,885;1,893442;20;1,893442;22,313;1,890448;20;1,890448;20,025
465;1,898946;20;1,898946;6;1,894487;20;1,894487;11,755;1,896546;20;1,896546;16,402;1,898928;20;1,898928;20,886;1,897541;20;1,897541;22,318;1,894543;20;1,894543;20,028
466;1,903022;20;1,903022;5,997;1,898597;20;1,898597;11,74;1,900687;20;1,900687;16,391;1,903036;20;1,903036;20,876;1,90164;20;1,90164;22,323;1,898621;20;1,898621;20,028
467;1,907069;20;1,907069;5,995;1,902674;20;1,902674;11,724;1,90472;20;1,90472;16,379;1,907127;20;1,907127;20,858;1,905722;20;1,905722;22,328;1,902721;20;1,902721;20,026
468;1,911219;20;1,911219;5,999;1,906776;20;1,906776;11,709;1,908825;20;1,908825;16,366;1,911284;20;1,911284;20,835;1,909827;20;1,909827;22,33;1,906827;20;1,906827;20,019
469;1,91525;20;1,91525;6,005;1,91088;20;1,91088;11,697;1,912956;20;1,912956;16,354;1,915387;20;1,915387;20,809;1,913932;20;1,913932;22,331;1,910902;20;1,910902;20,012
470;1,919359;20;1,919359;6,014;1,914984;20;1,914984;11,689;1,916989;20;1,916989;16,345;1,919465;20;1,919465;20,782;1,918012;20;1,918012;22,328;1,915009;20;1,915009;20,003
471;1,923463;20;1,923463;6,023;1,919062;20;1,919062;11,687;1,921095;20;1,921095;16,339;1,923619;20;1,923619;20,759;1,922112;20;1,922112;22,325;1,919093;20;1,919093;19,994
472;1,927536;20;1,927536;6,033;1,923167;20;1,923167;11,691;1,925196;20;1,925196;16,339;1,927683;20;1,927683;20,742;1,926211;20;1,926211;22,321;1,923216;20;1,923216;19,987
473;1,93162;20;1,93162;6,041;1,927273;20;1,927273;11,7;1,9293;20;1,9293;16,343;1,931761;20;1,931761;20,733;1,930301;20;1,930301;22,315;1,927311;20;1,927311;19,98
474;1,935737;20;1,935737;6,048;1,931389;20;1,931389;11,713;1,933371;20;1,933371;16,351;1,935864;20;1,935864;20,734;1,934469;20;1,934469;22,309;1,931392;20;1,931392;19,977
475;1,939902;20;1,939902;6,052;1,935388;20;1,935388;11,729;1,937482;20;1,937482;16,361;1,939906;20;1,939906;20,745;1,938567;20;1,938567;22,303;1,935495;20;1,935495;19,976
476;1,944004;20;1,944004;6,052;1,93946;20;1,93946;11,744;1,941583;20;1,941583;16,373;1,94398;20;1,94398;20,765;1,9427;20;1,9427;22,299;1,9396;20;1,9396;19,979
477;1,948109;20;1,948109;6,049;1,943565;20;1,943565;11,758;1,945662;20;1,945662;16,385;1,948091;20;1,948091;20,79;1,946757;20;1,946757;22,295;1,943677;20;1,943677;19,985
478;1,952181;20;1,952181;6,041;1,947669;20;1,947669;11,768;1,949764;20;1,949764;16,394;1,952162;20;1,952162;20,818;1,950861;20;1,950861;22,294;1,947781;20;1,947781;19,992
479;1,956243;20;1,956243;6,032;1,951744;20;1,951744;11,774;1,953867;20;1,953867;16,401;1,956289;20;1,956289;20,843;1,95496;20;1,95496;22,295;1,951884;20;1,951884;20
480;1,960311;20;1,960311;6,021;1,955875;20;1,955875;11,773;1,957984;20;1,957984;16,405;1,960375;20;1,960375;20,865;1,959043;20;1,959043;22,298;1,95604;20;1,95604;20,008
481;1,964412;20;1,964412;6,01;1,959955;20;1,959955;11,767;1,962139;20;1,962139;16,404;1,964474;20;1,964474;20,878;1,963125;20;1,963125;22,302;1,960066;20;1,960066;20,014
482;1,968533;20;1,968533;6,001;1,96405;20;1,96405;11,757;1,966145;20;1,966145;16,4;1,96857;20;1,96857;20,881;1,967227;20;1,967227;22,307;1,964133;20;1,964133;20,018
483;1,972594;20;1,972594;5,994;1,968204;20;1,968204;11,743;1,970241;20;1,970241;16,392;1,972726;20;1,972726;20,874;1,971269;20;1,971269;22,312;1,968236;20;1,968236;20,019
484;1,976691;20;1,976691;5,991;1,972234;20;1,972234;11,728;1,974344;20;1,974344;16,382;1,97682;20;1,97682;20,858;1,975348;20;1,975348;22,317;1,972337;20;1,972337;20,017
485;1,980771;20;1,980771;5,991;1,976338;20;1,976338;11,713;1,978422;20;1,978422;16,372;1,980925;20;1,980925;20,837;1,979446;20;1,979446;22,32;1,976417;20;1,976417;20,013
486;1,984886;20;1,984886;5,996;1,980441;20;1,980441;11,701;1,982635;20;1,982635;16,361;1,98503;20;1,98503;20,812;1,98355;20;1,98355;22,322;1,980521;20;1,980521;20,007
487;1,988984;20;1,988984;6,003;1,984518;20;1,984518;11,692;1,986721;20;1,986721;16,351;1,989044;20;1,989044;20,786;1,987631;20;1,987631;22,321;1,984633;20;1,984633;20
488;1,993063;20;1,993063;6,013;1,988606;20;1,988606;11,687;1,990765;20;1,990765;16,344;1,993133;20;1,993133;20,762;1,991746;20;1,991746;22,32;1,988745;20;1,988745;19,993
489;;;;;1,992706;20;1,992706;11,688;1,994824;20;1,994824;16,342;;;;;1,995828;20;1,995828;22,317;1,992821;20;1,992821;19,987
